epoch,train_loss,val_loss,train_f1_macro,val_f1_macro,lr,batch_size,arch,seed,run_name,run_dir,aug
21,0.3055180947727627,1.0086234601550632,0.9162443663017662,0.7188966874747003,0.01,128,mbv2,2024,mbv2_jitter_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_2024,jitter
22,0.2913299578931596,1.0235588023821514,0.9167038717125328,0.7165014538852812,0.01,128,mbv2,2024,mbv2_jitter_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_2024,jitter
23,0.2735164630677965,1.1100741726080576,0.91595489496645,0.7112244764536293,0.01,128,mbv2,2024,mbv2_jitter_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_2024,jitter
24,0.2639828701151742,1.0517968222406175,0.9301734197942478,0.7185689418745087,0.01,128,mbv2,2024,mbv2_jitter_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_2024,jitter
25,0.2483904193136427,1.0988176169289483,0.93220092442011,0.7145523574571084,0.01,128,mbv2,2024,mbv2_jitter_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_2024,jitter
0,1.5864206403308443,1.3343083236588371,0.5020224472361904,0.4981141804332895,0.01,128,mbv2,42,mbv2_jitter_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_42,jitter
1,1.160342138587104,1.1071770388179356,0.6148384293861151,0.5988138020896435,0.01,128,mbv2,42,mbv2_jitter_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_42,jitter
2,1.013810869132148,1.0461531645562914,0.639849888855502,0.6206840662174646,0.01,128,mbv2,42,mbv2_jitter_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_42,jitter
3,0.9126723796420628,1.00000649222268,0.6682744199936772,0.6425909281625651,0.01,128,mbv2,42,mbv2_jitter_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_42,jitter
4,0.8343723193274604,0.9109006128735012,0.7139217469787797,0.678050805648651,0.01,128,mbv2,42,mbv2_jitter_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_42,jitter
5,0.772880182700687,0.8736780504173702,0.7348555261920586,0.6868492452301622,0.01,128,mbv2,42,mbv2_jitter_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_42,jitter
6,0.7190779663403829,0.85508011575275,0.7651027229121045,0.7037580444800844,0.01,128,mbv2,42,mbv2_jitter_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_42,jitter
7,0.6705456862131755,0.8477429216490852,0.7707896764032726,0.7018447650053373,0.01,128,mbv2,42,mbv2_jitter_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_42,jitter
8,0.6278512462086148,0.8254470353338453,0.7865394263671217,0.7100040502773312,0.01,128,mbv2,42,mbv2_jitter_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_42,jitter
9,0.5840675789197286,0.8339448306348589,0.8076330392212933,0.7133242227575842,0.01,128,mbv2,42,mbv2_jitter_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_42,jitter
10,0.5481768268373277,0.8563547824647691,0.8265662358774815,0.7184988958932453,0.01,128,mbv2,42,mbv2_jitter_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_42,jitter
11,0.5168846785651313,0.820704687637753,0.8432825714131325,0.7258372060286905,0.01,128,mbv2,42,mbv2_jitter_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_42,jitter
12,0.4828175187534756,0.8634775060918596,0.8398198710385122,0.7168707481156027,0.01,128,mbv2,42,mbv2_jitter_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_42,jitter
13,0.4549633297284444,0.8906278059244156,0.8446521271162014,0.7139620516484052,0.01,128,mbv2,42,mbv2_jitter_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_42,jitter
14,0.4298032983885871,0.8874627233293322,0.864566494735984,0.7213761182562541,0.01,128,mbv2,42,mbv2_jitter_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_42,jitter
15,0.4017228698995378,0.9318251047240363,0.8716585598280808,0.7204933920236909,0.01,128,mbv2,42,mbv2_jitter_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_42,jitter
16,0.3782636180268394,0.9177162629551358,0.883835458445283,0.7216518254945904,0.01,128,mbv2,42,mbv2_jitter_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_42,jitter
17,0.3585420420805613,0.948126303217146,0.9002645998264306,0.723234767969856,0.01,128,mbv2,42,mbv2_jitter_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_42,jitter
18,0.3363564006911383,0.9515000642723508,0.9037443667936688,0.7215445487815978,0.01,128,mbv2,42,mbv2_jitter_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_42,jitter
19,0.318742543750339,0.972103433725569,0.911351620860138,0.7232940544574898,0.01,128,mbv2,42,mbv2_jitter_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_42,jitter
20,0.3043003478103214,1.0059241937028036,0.9091234412880386,0.7175456235803679,0.01,128,mbv2,42,mbv2_jitter_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_42,jitter
21,0.2850609263896942,1.0031781175083585,0.9187779777672056,0.7240656394340972,0.01,128,mbv2,42,mbv2_jitter_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_42,jitter
22,0.2762959448602464,1.0125787854247623,0.9289583611633864,0.7253054151595584,0.01,128,mbv2,42,mbv2_jitter_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_42,jitter
23,0.2595182327561908,1.0392642784277597,0.9247606751813796,0.7212240057363764,0.01,128,mbv2,42,mbv2_jitter_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_42,jitter
24,0.2502384426169925,1.0606544832441542,0.9312357598541624,0.7190633429953464,0.01,128,mbv2,42,mbv2_jitter_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_42,jitter
25,0.2371086216290791,1.0734643112791908,0.9286874000135348,0.7180036161387932,0.01,128,mbv2,42,mbv2_jitter_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_42,jitter
0,1.6626311184565226,1.35874076523251,0.4857896459800244,0.486052067790293,0.01,128,mbv2,7,mbv2_jitter_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_7,jitter
1,1.1991491276423136,1.147505423503452,0.5949357378259061,0.5834782046852718,0.01,128,mbv2,7,mbv2_jitter_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_7,jitter
2,1.0289745112101236,1.0911375371932983,0.6277030968905557,0.6105382793276689,0.01,128,mbv2,7,mbv2_jitter_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_7,jitter
3,0.9253143030166626,0.9891606084929572,0.674598637391591,0.6457951576648024,0.01,128,mbv2,7,mbv2_jitter_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_7,jitter
4,0.8511336597336663,0.9019950102276272,0.7104152490437732,0.6735433422977626,0.01,128,mbv2,7,mbv2_jitter_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_7,jitter
5,0.7846269285096062,0.8934091599676344,0.7304041439549976,0.6853448492701492,0.01,128,mbv2,7,mbv2_jitter_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_7,jitter
6,0.7294415079964531,0.861807227230072,0.754883449105186,0.6990467877268596,0.01,128,mbv2,7,mbv2_jitter_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_7,jitter
7,0.6838234098540412,0.8381674585342407,0.7672203865647597,0.6987391212876668,0.01,128,mbv2,7,mbv2_jitter_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_7,jitter
8,0.6396607661088308,0.817013976404402,0.8005096390457034,0.7192832234489581,0.01,128,mbv2,7,mbv2_jitter_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_7,jitter
9,0.5993976909478506,0.823845679028829,0.8032516930740881,0.7149969702048791,0.01,128,mbv2,7,mbv2_jitter_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_7,jitter
10,0.563401806810167,0.8137565759446885,0.8271310822012682,0.7224930481404482,0.01,128,mbv2,7,mbv2_jitter_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_7,jitter
11,0.5279652126100328,0.8158999279340108,0.8392838629774463,0.7217315389149885,0.01,128,mbv2,7,mbv2_jitter_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_7,jitter
12,0.4975447194099426,0.8664382194730971,0.836345052255467,0.7169407036484804,0.01,128,mbv2,7,mbv2_jitter_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_7,jitter
13,0.4699930810186598,0.8576112472746107,0.8599008525956251,0.7268810659112303,0.01,128,mbv2,7,mbv2_jitter_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_7,jitter
14,0.4428571906619601,0.8735536031987932,0.8598669693593127,0.7199971783394898,0.01,128,mbv2,7,mbv2_jitter_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_7,jitter
15,0.4159578473620944,0.9038256195280286,0.8748836052720288,0.7212542107546706,0.01,128,mbv2,7,mbv2_jitter_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_7,jitter
16,0.394238699637519,0.9038840882672204,0.8866979427207988,0.7227075655631032,0.01,128,mbv2,7,mbv2_jitter_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_7,jitter
17,0.3709043490303887,0.9400372489081488,0.8857795462804667,0.7198650112101969,0.01,128,mbv2,7,mbv2_jitter_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_7,jitter
18,0.3508431591987609,0.954019110472997,0.8913753420124092,0.7175822529222763,0.01,128,mbv2,7,mbv2_jitter_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_7,jitter
19,0.3322800105995602,0.9698147539138794,0.8998070773672504,0.7217542682529485,0.01,128,mbv2,7,mbv2_jitter_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_7,jitter
20,0.3172960471365187,0.9756139048576355,0.9128343983733462,0.7229697563400782,0.01,128,mbv2,7,mbv2_jitter_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_7,jitter
21,0.2986017849657271,1.06310682015419,0.9020650407996798,0.7116633483941028,0.01,128,mbv2,7,mbv2_jitter_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_7,jitter
22,0.2845381523503197,1.0186453514840867,0.921211832779646,0.7201067125616468,0.01,128,mbv2,7,mbv2_jitter_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_7,jitter
23,0.2720605862723456,1.028805435127682,0.9246954656477951,0.7234074718205381,0.01,128,mbv2,7,mbv2_jitter_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_7,jitter
24,0.2587890050888061,1.0633978021833632,0.9229671482150804,0.7189388937632188,0.01,128,mbv2,7,mbv2_jitter_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_7,jitter
25,0.2464204996003045,1.075171416706509,0.9363621206368612,0.722882890013847,0.01,128,mbv2,7,mbv2_jitter_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_7,jitter
0,1.6522964418199326,1.396142624505361,0.4812329877659852,0.4755483477756582,0.01,128,mbv2,999,mbv2_jitter_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_999,jitter
1,1.199105774614546,1.275985079850091,0.5529347169584669,0.5425005423575345,0.01,128,mbv2,999,mbv2_jitter_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_999,jitter
2,1.036490487554338,1.0866207055621675,0.6426590994605852,0.6210635177379091,0.01,128,mbv2,999,mbv2_jitter_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_999,jitter
3,0.9327371682273016,0.9584091723018222,0.6866925610017929,0.6569031779502706,0.01,128,mbv2,999,mbv2_jitter_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_999,jitter
4,0.8495885641098022,0.956937461037106,0.6942849287894488,0.6583859373889484,0.01,128,mbv2,999,mbv2_jitter_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_999,jitter
5,0.7822987772729662,0.8771721350775825,0.7407601770833704,0.6885516746613829,0.01,128,mbv2,999,mbv2_jitter_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_999,jitter
6,0.7317408416748047,0.8771023423989613,0.7472639564561786,0.690498653614593,0.01,128,mbv2,999,mbv2_jitter_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_999,jitter
7,0.6787593289905124,0.8385329352378845,0.7814304398730378,0.7072271482196786,0.01,128,mbv2,999,mbv2_jitter_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_999,jitter
8,0.6358151551670498,0.8082797425905863,0.8035026395279721,0.7175893902150505,0.01,128,mbv2,999,mbv2_jitter_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_999,jitter
9,0.5964538359430102,0.8102198201921251,0.8159174124204982,0.717046306188122,0.01,128,mbv2,999,mbv2_jitter_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_999,jitter
10,0.5576483325746324,0.8291066108173795,0.8231317803198129,0.7144830570810287,0.01,128,mbv2,999,mbv2_jitter_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_999,jitter
11,0.5247787961324056,0.8615826939688789,0.8311330532387234,0.7113306244119411,0.01,128,mbv2,999,mbv2_jitter_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_999,jitter
12,0.4930433266639709,0.8356395318508149,0.8515724574549187,0.7183924997293637,0.01,128,mbv2,999,mbv2_jitter_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_999,jitter
13,0.46278202852673,0.858060645506117,0.8646222192231404,0.7221422927028032,0.01,128,mbv2,999,mbv2_jitter_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_999,jitter
14,0.4372900926325056,0.9088319989098445,0.866825127984189,0.7175267536155601,0.01,128,mbv2,999,mbv2_jitter_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_999,jitter
15,0.4127635535928938,0.925780214828915,0.8739429688583515,0.7157756317211998,0.01,128,mbv2,999,mbv2_jitter_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_999,jitter
16,0.3884582951015896,0.9221553623199464,0.8900984947179114,0.7223760617644858,0.01,128,mbv2,999,mbv2_jitter_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_999,jitter
17,0.3634447757403056,0.9825270664162106,0.8834832070527519,0.710507874421251,0.01,128,mbv2,999,mbv2_jitter_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_999,jitter
18,0.3451502395682865,0.968344505352444,0.9033780868379704,0.7169125484984556,0.01,128,mbv2,999,mbv2_jitter_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_999,jitter
19,0.3266364131556616,1.0256896229637993,0.9026685588547972,0.7105782217546059,0.01,128,mbv2,999,mbv2_jitter_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_999,jitter
20,0.3072381627824571,1.0523561522165934,0.9055545545775312,0.7146135054702792,0.01,128,mbv2,999,mbv2_jitter_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_999,jitter
21,0.2955047789626651,1.047458891275194,0.9124718731816536,0.7127937802662203,0.01,128,mbv2,999,mbv2_jitter_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_999,jitter
22,0.2774164760748545,1.0714663705719842,0.9233729071973328,0.713723723899956,0.01,128,mbv2,999,mbv2_jitter_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_999,jitter
23,0.2651829034699334,1.1232073590013716,0.9244411969198856,0.7115257191049229,0.01,128,mbv2,999,mbv2_jitter_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_999,jitter
24,0.256062640537156,1.1125533190833197,0.9272617007799064,0.7105193798142206,0.01,128,mbv2,999,mbv2_jitter_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_999,jitter
25,0.2430483889420827,1.1827032209661272,0.9156733095094208,0.7041090177012163,0.01,128,mbv2,999,mbv2_jitter_seed_999,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_first_part\experiments\mbv2_jitter_seed_999,jitter
