epoch,train_loss,val_loss,train_f1_macro,val_f1_macro,lr,batch_size,arch,weight_decay,dropout,seed,batch_size_from_dir,lr_from_dir,run_name,run_dir
3,1.296754231007894,1.2372605726877848,0.5554472473044244,0.5393160979913145,0.01,64,mbv2,0,0.2,42,64,0.01,mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\lr_new\experiments\mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_42
4,1.1927263858159385,1.17549694603814,0.5827276354295368,0.5647927662733351,0.01,64,mbv2,0,0.2,42,64,0.01,mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\lr_new\experiments\mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_42
5,1.117093989054362,1.1075847095913358,0.6202189984834098,0.5955548399588333,0.01,64,mbv2,0,0.2,42,64,0.01,mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\lr_new\experiments\mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_42
6,1.0620369277954105,1.0682686311827765,0.6340876515798086,0.608236952820387,0.01,64,mbv2,0,0.2,42,64,0.01,mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\lr_new\experiments\mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_42
7,1.0103569952964784,1.0448513072543677,0.644439980333765,0.6128902233359789,0.01,64,mbv2,0,0.2,42,64,0.01,mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\lr_new\experiments\mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_42
8,0.9692590202755398,1.069216510131624,0.6448064391719757,0.6149893624025283,0.01,64,mbv2,0,0.2,42,64,0.01,mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\lr_new\experiments\mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_42
9,0.9304604279412164,0.9907818813853794,0.6806411561592258,0.6409693404875197,0.01,64,mbv2,0,0.2,42,64,0.01,mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\lr_new\experiments\mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_42
10,0.8953384842342801,0.9605254703097872,0.6899312834592564,0.6492698048769165,0.01,64,mbv2,0,0.2,42,64,0.01,mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\lr_new\experiments\mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_42
11,0.8667363756815593,0.9649167788690992,0.7008777256430078,0.6542177780556014,0.01,64,mbv2,0,0.2,42,64,0.01,mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\lr_new\experiments\mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_42
12,0.838071234342787,0.941275908973482,0.7070936333366838,0.6590005794488596,0.01,64,mbv2,0,0.2,42,64,0.01,mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\lr_new\experiments\mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_42
13,0.8165373418596056,0.9054346085071564,0.7350249134762393,0.6778718830318233,0.01,64,mbv2,0,0.2,42,64,0.01,mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\lr_new\experiments\mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_42
14,0.7895915878931681,0.9030332644621532,0.7371049069226326,0.6775698755169707,0.01,64,mbv2,0,0.2,42,64,0.01,mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\lr_new\experiments\mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_42
15,0.7671924857404497,0.8587770438936022,0.7587947551177228,0.6923454441033312,0.01,64,mbv2,0,0.2,42,64,0.01,mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\lr_new\experiments\mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_42
16,0.7491541202545166,0.9117822535620796,0.7497898084197414,0.6814197746341251,0.01,64,mbv2,0,0.2,42,64,0.01,mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\lr_new\experiments\mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_42
