epoch,train_loss,val_loss,train_f1_macro,val_f1_macro,lr,batch_size,arch,seed,run_name,run_dir
21,0.5078297099113465,0.7523842790709602,0.8819765657224933,0.7517063264399495,0.01,128,mbv2_random,42,mbv2_random_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_42
22,0.4939567932128906,0.7457654192182753,0.8888656318518482,0.7521669824264132,0.01,128,mbv2_random,42,mbv2_random_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_42
23,0.4844054001702202,0.743958474609587,0.8914330433517252,0.7498375873344115,0.01,128,mbv2_random,42,mbv2_random_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_42
24,0.4743647902488708,0.7479140221913656,0.8990464398464286,0.753111344437311,0.01,128,mbv2_random,42,mbv2_random_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_42
25,0.4636469562424554,0.7585981451034546,0.8920612468814497,0.7485903795719137,0.01,128,mbv2_random,42,mbv2_random_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_42
0,1.6599256954193116,1.4105405233595103,0.4737664669372741,0.4667865396204987,0.01,128,mbv2_random,7,mbv2_random_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_7
1,1.261108430565728,1.155554528480106,0.5935200985850125,0.5801514425521568,0.01,128,mbv2_random,7,mbv2_random_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_7
2,1.112511262702942,1.0936375008689032,0.6283436969078584,0.6079023864419038,0.01,128,mbv2_random,7,mbv2_random_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_7
3,1.0105548960791697,0.9565597523583306,0.6793432808218943,0.6534938635966314,0.01,128,mbv2_random,7,mbv2_random_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_7
4,0.9363915584670172,0.8843761695649889,0.7129060089311905,0.6798038592505897,0.01,128,mbv2_random,7,mbv2_random_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_7
5,0.8732456013467577,0.8910313561757406,0.7160534499121839,0.6826244802057626,0.01,128,mbv2_random,7,mbv2_random_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_7
6,0.8214260070059034,0.8520092389318679,0.7423587659232582,0.6991310350648816,0.01,128,mbv2_random,7,mbv2_random_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_7
7,0.7801241417990791,0.7880648765881856,0.7700956052986306,0.7180485888255983,0.01,128,mbv2_random,7,mbv2_random_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_7
8,0.7481549854914348,0.7929352760685815,0.7808011201611649,0.7214752555153121,0.01,128,mbv2_random,7,mbv2_random_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_7
9,0.7138612480375501,0.7517714566760593,0.8006565647883092,0.7321875214888252,0.01,128,mbv2_random,7,mbv2_random_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_7
10,0.6890317086325751,0.7787049460305108,0.7932777217954614,0.72516357077123,0.01,128,mbv2_random,7,mbv2_random_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_7
11,0.663992240609063,0.7911986591180166,0.7995359541996028,0.7250479289377628,0.01,128,mbv2_random,7,mbv2_random_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_7
12,0.6425336954858568,0.7731859151204427,0.8104913269532765,0.7311329054236742,0.01,128,mbv2_random,7,mbv2_random_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_7
13,0.6227850309371948,0.7370494731638166,0.8295107564583548,0.7413392131618298,0.01,128,mbv2_random,7,mbv2_random_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_7
14,0.6036655911763509,0.7531189613501231,0.8345471213748509,0.740024344695617,0.01,128,mbv2_random,7,mbv2_random_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_7
15,0.5871186707602607,0.7256131205956141,0.8542816792593693,0.7477109852386018,0.01,128,mbv2_random,7,mbv2_random_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_7
16,0.5693503682613372,0.7276346837626563,0.8615039834960306,0.750315615133632,0.01,128,mbv2_random,7,mbv2_random_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_7
17,0.5532393163575067,0.7202311457792918,0.8645026417038398,0.7499221733103829,0.01,128,mbv2_random,7,mbv2_random_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_7
18,0.539960818417867,0.7273289959377712,0.86340751918813,0.7464506601920246,0.01,128,mbv2_random,7,mbv2_random_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_7
19,0.5278099299324883,0.777488116783566,0.8554119269151983,0.7396528224461477,0.01,128,mbv2_random,7,mbv2_random_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_7
20,0.5168845568815867,0.7479004932721456,0.8721293910380551,0.7510626384097346,0.01,128,mbv2_random,7,mbv2_random_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_7
21,0.506155492316352,0.7574705813619825,0.8832271789203165,0.7528229496689465,0.01,128,mbv2_random,7,mbv2_random_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_7
22,0.4935637607998318,0.7265058973418341,0.8920768743798231,0.7543979469856227,0.01,128,mbv2_random,7,mbv2_random_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_7
23,0.4831406919267442,0.7732671932962206,0.8860274374127854,0.7489969979767418,0.01,128,mbv2_random,7,mbv2_random_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_7
24,0.4703497441662682,0.7589114671177334,0.8949771669162503,0.7515282591432091,0.01,128,mbv2_random,7,mbv2_random_seed_7,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_7
