epoch,train_loss,val_loss,train_f1_macro,val_f1_macro,lr,batch_size,arch,seed,run_name,run_dir
22,0.5453721964730157,0.7651068256325192,0.8189502769562209,0.7452122160814744,0.01,128,mbv2_cutout,7,mbv2_cutout_seed_7,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutout_seed_7
23,0.5341959570566813,0.7698773894521925,0.823600995672509,0.7470117905048073,0.01,128,mbv2_cutout,7,mbv2_cutout_seed_7,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutout_seed_7
24,0.5230600902239482,0.7754371860186259,0.824385943764557,0.7461765455790574,0.01,128,mbv2_cutout,7,mbv2_cutout_seed_7,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutout_seed_7
25,0.5110023300117916,0.7656751610755921,0.83595726564887,0.7501193444201022,0.01,128,mbv2_cutout,7,mbv2_cutout_seed_7,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutout_seed_7
0,1.7691634999169243,1.4764300490485298,0.4059305131783972,0.4313622516861359,0.01,128,mbv2_cutout,999,mbv2_cutout_seed_999,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutout_seed_999
1,1.359409858915541,1.3245835786819458,0.4924029506083423,0.5174702473384646,0.01,128,mbv2_cutout,999,mbv2_cutout_seed_999,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutout_seed_999
2,1.1982871246549818,1.111252118036482,0.5663044489528255,0.5898162572474158,0.01,128,mbv2_cutout,999,mbv2_cutout_seed_999,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutout_seed_999
3,1.104468232981364,1.1148473722192975,0.5859630035216211,0.603387898649508,0.01,128,mbv2_cutout,999,mbv2_cutout_seed_999,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutout_seed_999
4,1.0303904933717516,0.9699202943378024,0.6347095658430246,0.6479483398962229,0.01,128,mbv2_cutout,999,mbv2_cutout_seed_999,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutout_seed_999
5,0.9662720340092976,0.9267959088537427,0.6518801088546706,0.6650814391223813,0.01,128,mbv2_cutout,999,mbv2_cutout_seed_999,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutout_seed_999
6,0.9145793510542976,0.9554837124400668,0.6468371308671068,0.6535514392706059,0.01,128,mbv2_cutout,999,mbv2_cutout_seed_999,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutout_seed_999
7,0.8696008280648125,0.8490690557161967,0.6946850201530177,0.6956951340188253,0.01,128,mbv2_cutout,999,mbv2_cutout_seed_999,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutout_seed_999
8,0.8305721741464402,0.8519647353225284,0.6903967016838092,0.6952856396751124,0.01,128,mbv2_cutout,999,mbv2_cutout_seed_999,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutout_seed_999
9,0.7993863513946533,0.7928468064149221,0.7259183731588419,0.7144226688001988,0.01,128,mbv2_cutout,999,mbv2_cutout_seed_999,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutout_seed_999
10,0.7682281472100152,0.7744758532153235,0.740315155411191,0.7253112056349347,0.01,128,mbv2_cutout,999,mbv2_cutout_seed_999,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutout_seed_999
11,0.7415863310284084,0.7484632812129126,0.7498729207859066,0.7305329315973289,0.01,128,mbv2_cutout,999,mbv2_cutout_seed_999,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutout_seed_999
12,0.718460263326433,0.7383493584314982,0.7601404864065741,0.7385736964466324,0.01,128,mbv2_cutout,999,mbv2_cutout_seed_999,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutout_seed_999
13,0.6994049003389147,0.7595659276909298,0.7670779689550539,0.7368851442985583,0.01,128,mbv2_cutout,999,mbv2_cutout_seed_999,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutout_seed_999
14,0.6781988642374674,0.7550717733754052,0.773709734413229,0.7375710985961285,0.01,128,mbv2_cutout,999,mbv2_cutout_seed_999,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutout_seed_999
15,0.6573521135754056,0.7539798649840884,0.7736907803364876,0.7348802306083585,0.01,128,mbv2_cutout,999,mbv2_cutout_seed_999,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutout_seed_999
16,0.6404179727766249,0.7444196538713244,0.7820784925015063,0.7405578716688852,0.01,128,mbv2_cutout,999,mbv2_cutout_seed_999,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutout_seed_999
17,0.6258524216545953,0.7460440497398376,0.7914592090054905,0.7425193501081442,0.01,128,mbv2_cutout,999,mbv2_cutout_seed_999,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutout_seed_999
18,0.610120690451728,0.7729401756286621,0.7900606901459989,0.7374741644568245,0.01,128,mbv2_cutout,999,mbv2_cutout_seed_999,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutout_seed_999
19,0.5972388179779052,0.764633610672421,0.797560913204916,0.741790709879747,0.01,128,mbv2_cutout,999,mbv2_cutout_seed_999,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutout_seed_999
20,0.5826387788984511,0.7512809338463677,0.8051050546078496,0.7463683083863952,0.01,128,mbv2_cutout,999,mbv2_cutout_seed_999,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutout_seed_999
21,0.5700382942729526,0.7546645782364739,0.809757568971673,0.7432822858673347,0.01,128,mbv2_cutout,999,mbv2_cutout_seed_999,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutout_seed_999
22,0.5570914251009623,0.7568998620563083,0.8108296995044162,0.7440626971890258,0.01,128,mbv2_cutout,999,mbv2_cutout_seed_999,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutout_seed_999
23,0.5446907013469272,0.8094435040579901,0.7621229182775322,0.7344093826773265,0.01,128,mbv2_cutout,999,mbv2_cutout_seed_999,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutout_seed_999
24,0.5347295536412133,0.7769060651037428,0.8205160083260428,0.7462995472887262,0.01,128,mbv2_cutout,999,mbv2_cutout_seed_999,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutout_seed_999
25,0.5237397412618001,0.7874937362776863,0.8217207994818752,0.7445886397036126,0.01,128,mbv2_cutout,999,mbv2_cutout_seed_999,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutout_seed_999
